id,chr,name,biotype,length
ENSG00000038219,4,BOD1L1,protein_coding,15862
ENSG00000038274,5,MAT2B,protein_coding,5135
ENSG00000038295,4,TLL1,protein_coding,8105
ENSG00000038358,16,EDC4,protein_coding,6140
ENSG00000038382,5,TRIO,protein_coding,17860
ENSG00000038427,5,VCAN,protein_coding,14678
ENSG00000038532,16,CLEC16A,protein_coding,12523
ENSG00000038945,8,MSR1,protein_coding,7812
ENSG00000039068,16,CDH1,protein_coding,6076
ENSG00000039123,5,MTREX,protein_coding,6347
ENSG00000039139,5,DNAH5,protein_coding,16795
ENSG00000039319,5,ZFYVE16,protein_coding,15490
ENSG00000039523,16,RIPOR1,protein_coding,6729
ENSG00000039537,5,C6,protein_coding,4857
ENSG00000039560,5,RAI14,protein_coding,7581
ENSG00000039600,5,SOX30,protein_coding,3489
ENSG00000039650,19,PNKP,protein_coding,4545
ENSG00000039987,19,BEST2,protein_coding,2646
ENSG00000040199,16,PHLPP2,protein_coding,12493
ENSG00000040275,5,SPDL1,protein_coding,4775
ENSG00000040341,8,STAU2,protein_coding,8964
ENSG00000040487,1,SLC66A1,protein_coding,2686
ENSG00000040531,17,CTNS,protein_coding,4949
ENSG00000040608,22,RTN4R,protein_coding,3126
ENSG00000040633,17,PHF23,protein_coding,2733
ENSG00000040731,5,CDH10,protein_coding,3660
ENSG00000040933,2,INPP4A,protein_coding,13189
ENSG00000041353,18,RAB27B,protein_coding,7154
ENSG00000041357,15,PSMA4,protein_coding,6994
ENSG00000041515,13,MYO16,protein_coding,8816
ENSG00000041802,3,LSG1,protein_coding,4801
ENSG00000041880,3,PARP3,protein_coding,3198
ENSG00000041982,9,TNC,protein_coding,9639
ENSG00000041988,1,THAP3,protein_coding,4072
ENSG00000042062,20,RIPOR3,protein_coding,6023
ENSG00000042088,14,TDP1,protein_coding,6223
ENSG00000042286,10,AIFM2,protein_coding,5135
ENSG00000042317,14,SPATA7,protein_coding,6872
ENSG00000042429,11,MED17,protein_coding,16610
ENSG00000042445,2,RETSAT,protein_coding,4049
ENSG00000042493,2,CAPG,protein_coding,2419
ENSG00000042753,19,AP2S1,protein_coding,1558
ENSG00000042781,1,USH2A,protein_coding,20633
ENSG00000042813,7,ZPBP,protein_coding,2625
ENSG00000042832,8,TG,protein_coding,11132
ENSG00000042980,8,ADAM28,protein_coding,9318
ENSG00000043039,11,BARX2,protein_coding,3752
ENSG00000043093,3,DCUN1D1,protein_coding,8307
ENSG00000043143,5,JADE2,protein_coding,11091
ENSG00000043355,13,ZIC2,protein_coding,3290
ENSG00000043462,5,LCP2,protein_coding,6823
ENSG00000043514,1,TRIT1,protein_coding,6533
ENSG00000043591,10,ADRB1,protein_coding,3039
ENSG00000044012,1,GUCA2B,protein_coding,604
ENSG00000044090,6,CUL7,protein_coding,6099
ENSG00000044115,5,CTNNA1,protein_coding,8830
ENSG00000044446,X,PHKA2,protein_coding,8547
ENSG00000044459,9,CNTLN,protein_coding,11064
ENSG00000044524,3,EPHA3,protein_coding,6577
ENSG00000044574,9,HSPA5,protein_coding,6530
ENSG00000046604,18,DSG2,protein_coding,6056
ENSG00000046647,X,GEMIN8,protein_coding,4001
ENSG00000046651,X,OFD1,protein_coding,5176
ENSG00000046653,X,GPM6B,protein_coding,5767
ENSG00000046774,X,MAGEC2,protein_coding,1994
ENSG00000046889,8,PREX2,protein_coding,12132
ENSG00000047056,10,WDR37,protein_coding,6301
ENSG00000047188,5,YTHDC2,protein_coding,10805
ENSG00000047230,X,CTPS2,protein_coding,5531
ENSG00000047249,8,ATP6V1H,protein_coding,5104
ENSG00000047315,4,POLR2B,protein_coding,5891
ENSG00000047346,15,FAM214A,protein_coding,9832
ENSG00000047365,4,ARAP2,protein_coding,12427
ENSG00000047410,1,TPR,protein_coding,12350
ENSG00000047457,3,CP,protein_coding,7072
ENSG00000047578,16,KATNIP,protein_coding,9784
ENSG00000047579,6,DTNBP1,protein_coding,3046
ENSG00000047597,X,XK,protein_coding,5174
ENSG00000047617,12,ANO2,protein_coding,6255
ENSG00000047621,12,C12orf4,protein_coding,4932
ENSG00000047634,X,SCML1,protein_coding,5497
ENSG00000047644,X,WWC3,protein_coding,7418
ENSG00000047648,X,ARHGAP6,protein_coding,8893
ENSG00000047662,4,FAM184B,protein_coding,6731
ENSG00000047849,3,MAP4,protein_coding,14943
ENSG00000047932,6,GOPC,protein_coding,4628
ENSG00000047936,6,ROS1,protein_coding,8890
ENSG00000048028,11,USP28,protein_coding,5719
ENSG00000048052,7,HDAC9,protein_coding,17269
ENSG00000048140,5,TSPAN17,protein_coding,5215
ENSG00000048162,5,NOP16,protein_coding,2814
ENSG00000048342,4,CC2D2A,protein_coding,14588
ENSG00000048392,8,RRM2B,protein_coding,5391
ENSG00000048405,7,ZNF800,protein_coding,5793
ENSG00000048462,16,TNFRSF17,protein_coding,1015
ENSG00000048471,16,SNX29,protein_coding,11299
ENSG00000048540,12,LMO3,protein_coding,10002
ENSG00000048544,6,MRPS10,protein_coding,2100
ENSG00000048545,6,GUCA1A,protein_coding,3190
ENSG00000048649,11,RSF1,protein_coding,15740
ENSG00000048707,1,VPS13D,protein_coding,20768
ENSG00000048740,10,CELF2,protein_coding,10978
ENSG00000048828,9,FAM120A,protein_coding,7246
ENSG00000048991,2,R3HDM1,protein_coding,7898
ENSG00000049089,1,COL9A2,protein_coding,4215
ENSG00000049130,12,KITLG,protein_coding,6205
ENSG00000049167,5,ERCC8,protein_coding,13515
ENSG00000049192,5,ADAMTS6,protein_coding,8565
ENSG00000049239,1,H6PD,protein_coding,9322
ENSG00000049245,1,VAMP3,protein_coding,2733
ENSG00000049246,1,PER3,protein_coding,8099
ENSG00000049247,1,UTS2,protein_coding,1793
ENSG00000049249,1,TNFRSF9,protein_coding,6354
ENSG00000049283,17,EPN3,protein_coding,4503
ENSG00000049323,2,LTBP1,protein_coding,7348
ENSG00000049449,11,RCN1,protein_coding,4472
ENSG00000049540,7,ELN,protein_coding,6455
ENSG00000049541,7,RFC2,protein_coding,2211
ENSG00000049618,6,ARID1B,protein_coding,45931
ENSG00000049656,5,CLPTM1L,protein_coding,6549
ENSG00000049759,18,NEDD4L,protein_coding,34097
ENSG00000049768,X,FOXP3,protein_coding,3086
ENSG00000049769,X,PPP1R3F,protein_coding,4378
ENSG00000049860,5,HEXB,protein_coding,5015
ENSG00000049883,5,PTCD2,protein_coding,12115
ENSG00000050030,X,NEXMIF,protein_coding,12338
ENSG00000050130,14,JKAMP,protein_coding,4350
ENSG00000050165,11,DKK3,protein_coding,11958
ENSG00000050327,7,ARHGEF5,protein_coding,5818
ENSG00000050344,7,NFE2L3,protein_coding,4303
ENSG00000050393,6,MCUR1,protein_coding,6057
ENSG00000050405,12,LIMA1,protein_coding,6317
ENSG00000050426,12,LETMD1,protein_coding,6032
ENSG00000050438,12,SLC4A8,protein_coding,17920
ENSG00000050555,9,LAMC3,protein_coding,8939
ENSG00000050628,1,PTGER3,protein_coding,9653
ENSG00000050730,4,TNIP3,protein_coding,3749
ENSG00000050748,5,MAPK9,protein_coding,8955
ENSG00000050767,5,COL23A1,protein_coding,4359
ENSG00000050820,16,BCAR1,protein_coding,9199
ENSG00000051009,11,FAM160A2,protein_coding,4726
ENSG00000051108,16,HERPUD1,protein_coding,5062
ENSG00000051128,19,HOMER3,protein_coding,3422
ENSG00000051180,15,RAD51,protein_coding,3084
ENSG00000051341,3,POLQ,protein_coding,9382
ENSG00000051382,3,PIK3CB,protein_coding,7841
ENSG00000051523,16,CYBA,protein_coding,3253
ENSG00000051596,5,THOC3,protein_coding,3449
ENSG00000051620,6,HEBP2,protein_coding,10352
ENSG00000051825,12,MPHOSPH9,protein_coding,10304
ENSG00000052126,12,PLEKHA5,protein_coding,12577
ENSG00000052344,16,PRSS8,protein_coding,2975
ENSG00000052723,1,SIKE1,protein_coding,5894
ENSG00000052749,10,RRP12,protein_coding,8529
ENSG00000052795,4,FNIP2,protein_coding,10981
ENSG00000052802,4,MSMO1,protein_coding,2852
ENSG00000052841,11,TTC17,protein_coding,11296
ENSG00000052850,11,ALX4,protein_coding,5727
ENSG00000053108,5,FSTL4,protein_coding,6711
ENSG00000053254,14,FOXN3,protein_coding,11154
ENSG00000053328,6,METTL24,protein_coding,1774
ENSG00000053371,1,AKR7A2,protein_coding,1779
ENSG00000053372,1,MRTO4,protein_coding,2556
ENSG00000053438,20,NNAT,protein_coding,1329
ENSG00000053501,19,USE1,protein_coding,2431
ENSG00000053524,3,MCF2L2,protein_coding,20568
ENSG00000053702,12,NRIP2,protein_coding,2814
ENSG00000053747,18,LAMA3,protein_coding,14488
ENSG00000053770,14,AP5M1,protein_coding,13019
ENSG00000053900,4,ANAPC4,protein_coding,7444
ENSG00000053918,11,KCNQ1,protein_coding,4420
ENSG00000054116,1,TRAPPC3,protein_coding,3527
ENSG00000054118,1,THRAP3,protein_coding,4720
ENSG00000054148,9,PHPT1,protein_coding,1612
ENSG00000054179,9,ENTPD2,protein_coding,2640
ENSG00000054219,2,LY75,protein_coding,8805
ENSG00000054267,1,ARID4B,protein_coding,11073
ENSG00000054277,1,OPN3,protein_coding,3724
ENSG00000054282,1,SDCCAG8,protein_coding,5321
ENSG00000054356,2,PTPRN,protein_coding,8228
ENSG00000054392,1,HHAT,protein_coding,6645
ENSG00000054523,1,KIF1B,protein_coding,17955
ENSG00000054598,6,FOXC1,protein_coding,3983
ENSG00000054611,22,TBC1D22A,protein_coding,5315
ENSG00000054654,14,SYNE2,protein_coding,32377
ENSG00000054690,14,PLEKHH1,protein_coding,10828
ENSG00000054793,20,ATP9A,protein_coding,8073
ENSG00000054796,20,SPO11,protein_coding,1823
ENSG00000054803,20,CBLN4,protein_coding,3154
ENSG00000054938,11,CHRDL2,protein_coding,3176
ENSG00000054965,11,FAM168A,protein_coding,7887
ENSG00000054967,11,RELT,protein_coding,6187
ENSG00000054983,14,GALC,protein_coding,6736
ENSG00000055044,2,NOP58,protein_coding,3274
ENSG00000055070,1,SZRD1,protein_coding,4742
ENSG00000055118,7,KCNH2,protein_coding,5805
ENSG00000055130,7,CUL1,protein_coding,4152
ENSG00000055147,5,FAM114A2,protein_coding,6523
ENSG00000055163,5,CYFIP2,protein_coding,10498
ENSG00000055208,6,TAB2,protein_coding,5922
ENSG00000055211,6,GINM1,protein_coding,2250
ENSG00000055332,2,EIF2AK2,protein_coding,11036
ENSG00000055483,17,USP36,protein_coding,9235
ENSG00000055609,7,KMT2C,protein_coding,25615
ENSG00000055732,1,MCOLN3,protein_coding,6624
ENSG00000055813,2,CCDC85A,protein_coding,4114
ENSG00000055917,2,PUM2,protein_coding,6969
ENSG00000055950,10,MRPL43,protein_coding,3573
ENSG00000055955,3,ITIH4,protein_coding,4659
ENSG00000055957,3,ITIH1,protein_coding,4541
ENSG00000056050,4,HPF1,protein_coding,1422
ENSG00000056097,5,ZFR,protein_coding,6771
ENSG00000056277,X,ZNF280C,protein_coding,4638
ENSG00000056291,4,NPFFR2,protein_coding,2359
ENSG00000056487,22,PHF21B,protein_coding,6007
ENSG00000056558,9,TRAF1,protein_coding,4476
ENSG00000056586,9,RC3H2,protein_coding,11563
ENSG00000056736,3,IL17RB,protein_coding,3044
ENSG00000056972,6,TRAF3IP2,protein_coding,7871
ENSG00000056998,X,GYG2,protein_coding,3621
ENSG00000057019,3,DCBLD2,protein_coding,11280
ENSG00000057149,18,SERPINB3,protein_coding,1707
ENSG00000057252,1,SOAT1,protein_coding,7005
ENSG00000057294,12,PKP2,protein_coding,6970
ENSG00000057468,1,MSH4,protein_coding,3270
ENSG00000057593,13,F7,protein_coding,3799
ENSG00000057608,10,GDI2,protein_coding,3918
ENSG00000057657,6,PRDM1,protein_coding,6750
ENSG00000057663,6,ATG5,protein_coding,5655
ENSG00000057704,12,TMCC3,protein_coding,6512
ENSG00000057757,1,PITHD1,protein_coding,2173
ENSG00000057935,2,MTA3,protein_coding,10580
ENSG00000058056,3,USP13,protein_coding,15296
ENSG00000058063,3,ATP11B,protein_coding,9187
ENSG00000058085,1,LAMC2,protein_coding,6770
ENSG00000058091,7,CDK14,protein_coding,7017
ENSG00000058262,3,SEC61A1,protein_coding,4640
ENSG00000058272,12,PPP1R12A,protein_coding,11864
ENSG00000058335,15,RASGRF1,protein_coding,9977
ENSG00000058404,7,CAMK2B,protein_coding,8159
ENSG00000058453,1,CROCC,protein_coding,8875
ENSG00000058600,16,POLR3E,protein_coding,9486
ENSG00000058668,1,ATP2B4,protein_coding,9495
ENSG00000058673,1,ZC3H11A,protein_coding,12829
ENSG00000058729,5,RIOK2,protein_coding,5489
ENSG00000058799,1,YIPF1,protein_coding,2036
ENSG00000058804,1,NDC1,protein_coding,4720
ENSG00000058866,3,DGKG,protein_coding,10975
ENSG00000059122,16,FLYWCH1,protein_coding,8425
ENSG00000059145,16,UNKL,protein_coding,7494
ENSG00000059377,7,TBXAS1,protein_coding,6271
ENSG00000059378,7,PARP12,protein_coding,5510
ENSG00000059573,10,ALDH18A1,protein_coding,3759
ENSG00000059588,1,TARBP1,protein_coding,7819
ENSG00000059691,4,GATB,protein_coding,11741
ENSG00000059728,2,MXD1,protein_coding,6351
ENSG00000059758,12,CDK17,protein_coding,6467
ENSG00000059769,9,DNAJC25,protein_coding,2604
ENSG00000059804,12,SLC2A3,protein_coding,6071
ENSG00000059915,10,PSD,protein_coding,5979
ENSG00000060069,18,CTDP1,protein_coding,5300
ENSG00000060138,12,YBX3,protein_coding,8621
ENSG00000060140,12,STYK1,protein_coding,3440
ENSG00000060237,12,WNK1,protein_coding,17280
ENSG00000060339,10,CCAR1,protein_coding,6059
ENSG00000060491,20,OGFR,protein_coding,4702
ENSG00000060558,19,GNA15,protein_coding,2753
ENSG00000060566,19,CREB3L3,protein_coding,2648
ENSG00000060642,1,PIGV,protein_coding,5872
ENSG00000060656,1,PTPRU,protein_coding,6682
ENSG00000060688,1,SNRNP40,protein_coding,3887
ENSG00000060709,12,RIMBP2,protein_coding,9655
ENSG00000060718,1,COL11A1,protein_coding,9091
ENSG00000060749,11,QSER1,protein_coding,10908
ENSG00000060762,6,MPC1,protein_coding,1546
ENSG00000060971,3,ACAA1,protein_coding,7106
ENSG00000060982,12,BCAT1,protein_coding,11415
ENSG00000061273,12,HDAC7,protein_coding,9928
ENSG00000061337,8,LZTS1,protein_coding,5706
ENSG00000061455,5,PRDM6,protein_coding,9230
ENSG00000061492,5,WNT8A,protein_coding,1991
ENSG00000061656,20,SPAG4,protein_coding,2348
ENSG00000061676,2,NCKAP1,protein_coding,22520
ENSG00000061794,12,MRPS35,protein_coding,1930
ENSG00000061918,4,GUCY1B1,protein_coding,3944
ENSG00000061936,12,SFSWAP,protein_coding,10158
ENSG00000061938,3,TNK2,protein_coding,12245
ENSG00000061987,12,MON2,protein_coding,16014
ENSG00000062038,16,CDH3,protein_coding,6392
ENSG00000062096,X,ARSF,protein_coding,2205
ENSG00000062194,5,GPBP1,protein_coding,6472
ENSG00000062282,11,DGAT2,protein_coding,7904
ENSG00000062370,19,ZNF112,protein_coding,3848
ENSG00000062485,12,CS,protein_coding,6401
ENSG00000062524,15,LTK,protein_coding,3491
ENSG00000062582,7,MRPS24,protein_coding,2607
ENSG00000062598,20,ELMO2,protein_coding,6597
ENSG00000062650,10,WAPL,protein_coding,7205
ENSG00000062716,17,VMP1,protein_coding,6854
ENSG00000062725,17,APPBP2,protein_coding,9890
ENSG00000062822,19,POLD1,protein_coding,4934
ENSG00000063015,17,SEZ6,protein_coding,4962
ENSG00000063046,12,EIF4B,protein_coding,6028
ENSG00000063127,19,SLC6A16,protein_coding,3589
ENSG00000063169,19,BICRA,protein_coding,7688
ENSG00000063176,19,SPHK2,protein_coding,6009
ENSG00000063180,19,CA11,protein_coding,1946
ENSG00000063241,19,ISOC2,protein_coding,4408
ENSG00000063244,19,U2AF2,protein_coding,4116
ENSG00000063245,19,EPN1,protein_coding,17616
ENSG00000063322,19,MED29,protein_coding,3839
ENSG00000063438,5,AHRR,protein_coding,9435
ENSG00000063515,22,GSC2,protein_coding,2625
ENSG00000063587,X,ZNF275,protein_coding,8147
ENSG00000063601,X,MTMR1,protein_coding,6328
ENSG00000063660,2,GPC1,protein_coding,6522
ENSG00000063761,14,ADCK1,protein_coding,5293
ENSG00000063854,16,HAGH,protein_coding,5839
ENSG00000063978,4,RNF4,protein_coding,7141
ENSG00000064012,2,CASP8,protein_coding,7243
ENSG00000064042,4,LIMCH1,protein_coding,10862
ENSG00000064102,12,INTS13,protein_coding,3059
ENSG00000064115,12,TM7SF3,protein_coding,5504
ENSG00000064195,17,DLX3,protein_coding,2715
ENSG00000064199,11,SPA17,protein_coding,5159
ENSG00000064201,11,TSPAN32,protein_coding,3797
ENSG00000064205,20,CCN5,protein_coding,4981
ENSG00000064218,9,DMRT3,protein_coding,2697
ENSG00000064225,3,ST3GAL6,protein_coding,6288
ENSG00000064270,16,ATP2C2,protein_coding,7352
ENSG00000064300,17,NGFR,protein_coding,4141
ENSG00000064309,11,CDON,protein_coding,10777
ENSG00000064313,8,TAF2,protein_coding,6526
ENSG00000064393,7,HIPK2,protein_coding,15622
ENSG00000064419,7,TNPO3,protein_coding,4676
ENSG00000064489,19,BORCS8-MEF2B,protein_coding,1929
ENSG00000064490,19,RFXANK,protein_coding,2503
ENSG00000064545,19,TMEM161A,protein_coding,3281
ENSG00000064547,19,LPAR2,protein_coding,2975
ENSG00000064601,20,CTSA,protein_coding,8508
ENSG00000064607,19,SUGP2,protein_coding,8468
ENSG00000064651,5,SLC12A2,protein_coding,10653
ENSG00000064652,5,SNX24,protein_coding,3474
ENSG00000064655,20,EYA2,protein_coding,3618
ENSG00000064666,19,CNN2,protein_coding,3640
ENSG00000064687,19,ABCA7,protein_coding,9591
ENSG00000064692,5,SNCAIP,protein_coding,7266
ENSG00000064703,1,DDX20,protein_coding,8778
ENSG00000064726,15,BTBD1,protein_coding,4066
ENSG00000064763,12,FAR2,protein_coding,5411
ENSG00000064787,20,BCAS1,protein_coding,8186
ENSG00000064835,3,POU1F1,protein_coding,1566
ENSG00000064886,1,CHI3L2,protein_coding,3295
ENSG00000064932,19,SBNO2,protein_coding,6610
ENSG00000064933,2,PMS1,protein_coding,5454
ENSG00000064961,19,HMG20B,protein_coding,3857
ENSG00000064989,2,CALCRL,protein_coding,7309
ENSG00000064995,6,TAF11,protein_coding,1989
ENSG00000064999,6,ANKS1A,protein_coding,8498
ENSG00000065000,19,AP3D1,protein_coding,8613
ENSG00000065029,6,ZNF76,protein_coding,6782
ENSG00000065054,16,SLC9A3R2,protein_coding,3516
ENSG00000065057,16,NTHL1,protein_coding,2430
ENSG00000065060,6,UHRF1BP1,protein_coding,9908
ENSG00000065135,1,GNAI3,protein_coding,9044
ENSG00000065150,13,IPO5,protein_coding,9664
ENSG00000065154,10,OAT,protein_coding,3388
ENSG00000065183,1,WDR3,protein_coding,10276
ENSG00000065243,1,PKN2,protein_coding,6897
ENSG00000065268,19,WDR18,protein_coding,2283
ENSG00000065308,6,TRAM2,protein_coding,7047
ENSG00000065320,17,NTN1,protein_coding,6415
ENSG00000065325,17,GLP2R,protein_coding,5696
ENSG00000065328,10,MCM10,protein_coding,5456
ENSG00000065357,12,DGKA,protein_coding,10098
ENSG00000065361,12,ERBB3,protein_coding,8837
ENSG00000065371,3,ROPN1,protein_coding,4518
ENSG00000065413,2,ANKRD44,protein_coding,12826
ENSG00000065427,16,KARS1,protein_coding,4051
ENSG00000065457,16,ADAT1,protein_coding,6118
ENSG00000065485,3,PDIA5,protein_coding,4067
ENSG00000065491,6,TBC1D22B,protein_coding,3462
ENSG00000065518,3,NDUFB4,protein_coding,1877
ENSG00000065526,1,SPEN,protein_coding,14336
ENSG00000065534,3,MYLK,protein_coding,22167
ENSG00000065548,2,ZC3H15,protein_coding,3026
ENSG00000065559,17,MAP2K4,protein_coding,5709
ENSG00000065600,1,PACC1,protein_coding,2917
ENSG00000065609,6,SNAP91,protein_coding,6651
ENSG00000065613,10,SLK,protein_coding,8107
ENSG00000065615,6,CYB5R4,protein_coding,9621
ENSG00000065618,10,COL17A1,protein_coding,6989
ENSG00000065621,10,GSTO2,protein_coding,9926
ENSG00000065665,10,SEC61A2,protein_coding,3916
ENSG00000065675,10,PRKCQ,protein_coding,3295
ENSG00000065717,19,TLE2,protein_coding,4150
ENSG00000065802,2,ASB1,protein_coding,7407
ENSG00000065809,10,FAM107B,protein_coding,7019
ENSG00000065833,6,ME1,protein_coding,3338
ENSG00000065882,4,TBC1D1,protein_coding,9035
ENSG00000065883,7,CDK13,protein_coding,24618
ENSG00000065911,2,MTHFD2,protein_coding,11443
ENSG00000065923,X,SLC9A7,protein_coding,9980
ENSG00000065970,12,FOXJ2,protein_coding,6297
ENSG00000065978,1,YBX1,protein_coding,3395
ENSG00000065989,19,PDE4A,protein_coding,6762
ENSG00000066027,1,PPP2R5A,protein_coding,3942
ENSG00000066032,2,CTNNA2,protein_coding,7535
ENSG00000066044,19,ELAVL1,protein_coding,6962
ENSG00000066056,1,TIE1,protein_coding,6705
ENSG00000066084,12,DIP2B,protein_coding,10351
ENSG00000066117,12,SMARCD1,protein_coding,4903
ENSG00000066135,1,KDM4A,protein_coding,5184
ENSG00000066136,1,NFYC,protein_coding,5990
ENSG00000066185,1,ZMYND12,protein_coding,2181
ENSG00000066230,5,SLC9A3,protein_coding,5754
ENSG00000066248,2,NGEF,protein_coding,4647
ENSG00000066279,1,ASPM,protein_coding,11994
ENSG00000066294,1,CD84,protein_coding,9255
ENSG00000066322,1,ELOVL1,protein_coding,2506
ENSG00000066336,11,SPI1,protein_coding,2040
ENSG00000066379,6,POLR1H,protein_coding,3672
ENSG00000066382,11,MPPED2,protein_coding,8114
ENSG00000066405,3,CLDN18,protein_coding,3715
ENSG00000066422,3,ZBTB11,protein_coding,7053
ENSG00000066427,14,ATXN3,protein_coding,9661
ENSG00000066455,14,GOLGA5,protein_coding,3205
ENSG00000066468,10,FGFR2,protein_coding,7580
ENSG00000066557,1,LRRC40,protein_coding,2843
ENSG00000066583,5,ISOC1,protein_coding,1942
ENSG00000066629,14,EML1,protein_coding,8930
ENSG00000066651,6,TRMT11,protein_coding,5722
ENSG00000066654,16,THUMPD1,protein_coding,6501
ENSG00000066697,9,MSANTD3,protein_coding,3289
ENSG00000066735,14,KIF26A,protein_coding,6756
ENSG00000066739,14,ATG2B,protein_coding,14256
ENSG00000066777,8,ARFGEF1,protein_coding,11059
ENSG00000066813,16,ACSM2B,protein_coding,8158
ENSG00000066827,8,ZFAT,protein_coding,8900
ENSG00000066855,8,MTFR1,protein_coding,4629
ENSG00000066923,7,STAG3,protein_coding,8736
ENSG00000066926,18,FECH,protein_coding,8784
ENSG00000066933,15,MYO9A,protein_coding,20320
ENSG00000067057,10,PFKP,protein_coding,7728
ENSG00000067064,10,IDI1,protein_coding,4294
ENSG00000067066,2,SP100,protein_coding,14134
ENSG00000067082,10,KLF6,protein_coding,6139
ENSG00000067113,5,PLPP1,protein_coding,1935
ENSG00000067141,15,NEO1,protein_coding,8137
ENSG00000067167,8,TRAM1,protein_coding,4131
ENSG00000067177,X,PHKA1,protein_coding,6350
ENSG00000067182,12,TNFRSF1A,protein_coding,4005
ENSG00000067191,17,CACNB1,protein_coding,7097
ENSG00000067208,1,EVI5,protein_coding,8276
ENSG00000067221,15,STOML1,protein_coding,10458
ENSG00000067225,15,PKM,protein_coding,8571
ENSG00000067248,5,DHX29,protein_coding,4896
ENSG00000067334,1,DNTTIP2,protein_coding,7518
ENSG00000067365,16,METTL22,protein_coding,8254
ENSG00000067369,15,TP53BP1,protein_coding,12976
ENSG00000067445,X,TRO,protein_coding,6716
ENSG00000067533,1,RRP15,protein_coding,7877
ENSG00000067560,3,RHOA,protein_coding,4805
ENSG00000067596,17,DHX8,protein_coding,10439
